tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
219,boston,CO-1250-MIA-IAH,2:53 p.m.m.,3:01 p.m.m.,4:48 p.m.m.,4:59 p.m.m.
220,boston,UA-6273-YYC-SFO,7:35 a.m.m.,7:41 a.m.m.,9:43 a.m.m.,8:45 a.m.m.
221,boston,UA-828-SFO-ORD,11:08 p.m.m.,11:35 p.m.m.,5:11 a.m.m.,5:21 a.m.m.
222,boston,CO-4888-IAH-DAL,5:30 p.m.m.,5:38 p.m.m.,6:40 p.m.m.,6:19 p.m.m.
223,boston,UA-858-PVG-SFO,1:45 p.m.m.,1:32 p.m.m.,8:27 a.m.m.,8:02 a.m.m.
224,boston,UA-2704-DTW-PHX,11:15 a.m.m.,11:47 a.m.m.,1:40 p.m.m.,2:02 p.m.m.
225,boston,AA-3063-SLC-LAX,8:20 p.m.m.,8:40 p.m.m.,9:20 p.m.m.,9:11 p.m.m.
226,boston,UA-2708-EWR-CLT,2:55 p.m.m.,3:04 p.m.m.,4:53 p.m.m.,4:24 p.m.m.
227,boston,UA-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
228,boston,UA-1500-IAH-GUA,8:55 a.m.m.,9:43 a.m.m.,11:45 a.m.m.,12:12 p.m.m.
229,boston,AA-3804-PHL-ORD,2:35 p.m.m.,2:44 p.m.m.,4:05 p.m.m.,3:36 p.m.m.
230,boston,AA-1917-JFK-MCO,2:55 p.m.m.,3:27 p.m.m.,5:55 p.m.m.,5:43 p.m.m.
231,boston,AA-2268-PHX-ORD,7:15 a.m.m.,7:23 a.m.m.,11:35 a.m.m.,11:04 a.m.m.
232,boston,AA-4277-CVG-JFK,12:10 p.m.m.,12:11 p.m.m.,2:15 p.m.m.,1:43 p.m.m.
233,boston,AA-2957-DFW-CVG,7:55 a.m.m.,8:04 a.m.m.,11:05 a.m.m.,11:01 a.m.m.
234,boston,UA-37-EDI-EWR,9:05 a.m.m.,9:05 a.m.m.,11:53 a.m.m.,12:09 p.m.m.
235,boston,AA-789-ORD-DEN,1:05 p.m.m.,1:19 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
236,boston,AA-415-BOS-ORD,8:35 a.m.m.,8:56 a.m.m.,10:40 a.m.m.,10:16 a.m.m.
237,boston,AA-85-JFK-SFO,3:05 p.m.m.,3:38 p.m.m.,6:30 p.m.m.,6:43 p.m.m.
238,boston,AA-3979-CVG-ORD,7:30 a.m.m.,8:04 a.m.m.,8:00 a.m.m.,8:06 a.m.m.
239,boston,AA-1544-SAN-ORD,11:25 a.m.m.,11:41 a.m.m.,5:25 p.m.m.,4:56 p.m.m.
240,boston,AA-3786-IAH-ORD,4:00 p.m.m.,4:12 p.m.m.,6:40 p.m.m.,6:15 p.m.m.
241,boston,AA-271-MIA-LAX,11:35 a.m.m.,11:52 a.m.m.,2:25 p.m.m.,2:27 p.m.m.
242,boston,AA-2525-DFW-MIA,7:25 a.m.m.,7:39 a.m.m.,11:10 a.m.m.,11:06 a.m.m.
243,boston,CO-50-CLE-EWR,2:55 p.m.m.,3:31 p.m.m.,4:49 p.m.m.,5:26 p.m.m.
244,boston,UA-3099-PHX-PHL,11:55 a.m.m.,11:55 a.m.m.,6:17 p.m.m.,5:38 p.m.m.
245,boston,AA-4198-ORD-CLE,10:40 a.m.m.,10:55 a.m.m.,12:55 p.m.m.,12:50 p.m.m.
246,boston,AA-404-MIA-MCO,6:45 a.m.m.,6:58 a.m.m.,7:45 a.m.m.,7:40 a.m.m.
247,boston,CO-45-EWR-MIA,4:00 p.m.m.,3:58 p.m.m.,7:05 p.m.m.,6:36 p.m.m.
248,boston,AA-3809-PHX-LAX,6:00 a.m.m.,6:10 a.m.m.,6:40 a.m.m.,6:19 a.m.m.
249,boston,AA-59-JFK-SFO,7:10 a.m.m.,7:40 a.m.m.,10:45 a.m.m.,11:12 a.m.m.
250,boston,AA-222-LAX-BOS,7:10 a.m.m.,7:32 a.m.m.,3:30 p.m.m.,3:14 p.m.m.
251,weather,AA-3859-IAH-ORD,7:10 a.m.m.,7:16 a.m.m.,9:40 a.m.m.,9:22 a.m.m.
252,weather,AA-518-MIA-JFK,6:40 a.m.m.,6:54 a.m.m.,9:25 a.m.m.,9:28 a.m.m.
253,weather,UA-397-JFK-SFO,8:00 a.m.m.,8:29 a.m.m.,11:55 a.m.m.,11:58 a.m.m.
254,weather,UA-3925-IAD-ORF,8:41 a.m.m.,8:42 a.m.m.,9:54 a.m.m.,9:43 a.m.m.
255,weather,AA-1733-ORD-PHX,7:45 p.m.m.,7:59 p.m.m.,10:30 p.m.m.,10:30 p.m.m.
256,weather,AA-1640-MIA-MCO,6:30 p.m.m.,6:47 p.m.m.,7:25 p.m.m.,7:25 p.m.m.
257,weather,UA-2830-MCO-CLT,3:27 p.m.m.,3:50 p.m.m.,5:05 p.m.m.,5:17 p.m.m.
258,weather,CO-58-DEN-IAH,11:25 a.m.m.,11:32 a.m.m.,2:50 p.m.m.,3:31 p.m.m.
259,weather,AA-1544-SAN-ORD,11:25 a.m.m.,11:41 a.m.m.,5:25 p.m.m.,4:56 p.m.m.
260,weather,UA-5487-SFO-MRY,10:39 a.m.m.,10:53 a.m.m.,11:19 a.m.m.,11:21 a.m.m.
261,weather,AA-204-LAX-MCO,11:25 p.m.m.,11:29 p.m.m.,6:55 a.m.m.,12/2/11 6:35 a.m.m.
262,weather,UA-414-LAX-SFO,6:00 a.m.m.,6:10 a.m.m.,7:23 a.m.m.,7:17 a.m.m.
263,weather,AA-3756-ORD-SLC,12:15 p.m.m.,12:42 p.m.m.,2:45 p.m.m.,2:50 p.m.m.
264,weather,UA-2726-FLL-PHL,4:00 p.m.m.,4:10 p.m.m.,6:46 p.m.m.,6:25 p.m.m.
265,weather,CO-1090-BOS-IAH,9:45 a.m.m.,10:19 a.m.m.,1:16 p.m.m.,1:19 p.m.m.
266,weather,AA-3468-CVG-MIA,7:00 a.m.m.,7:25 a.m.m.,9:55 a.m.m.,9:45 a.m.m.
267,weather,UA-3515-IAD-MSP,8:15 a.m.m.,8:26 a.m.m.,10:06 a.m.m.,9:56 a.m.m.
268,weather,AA-484-DFW-MIA,4:15 p.m.m.,4:29 p.m.m.,7:55 p.m.m.,7:39 p.m.m.
269,weather,CO-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
270,weather,AA-446-DFW-PHL,11:50 a.m.m.,12:13 p.m.m.,3:50 p.m.m.,4:09 p.m.m.
271,weather,AA-466-IAH-MIA,6:00 a.m.m.,6:09 a.m.m.,9:20 a.m.m.,9:05 a.m.m.
272,weather,UA-3050-PHX-CLT,11:05 a.m.m.,11:45 a.m.m.,4:57 p.m.m.,5:05 p.m.m.
273,weather,CO-89-IAH-EWR,6:00 a.m.m.,6:02 a.m.m.,10:20 a.m.m.,10:27 a.m.m.
274,weather,CO-1088-CLE-IAH,8:40 a.m.m.,8:40 a.m.m.,10:54 a.m.m.,10:56 a.m.m.
275,weather,AA-1886-BOS-MIA,10:45 a.m.m.,10:55 a.m.m.,2:20 p.m.m.,1:40 p.m.m.
276,weather,AA-1664-MIA-ATL,10:15 a.m.m.,10:19 a.m.m.,12:10 p.m.m.,11:50 a.m.m.
277,weather,AA-3979-CVG-ORD,7:30 a.m.m.,8:04 a.m.m.,8:00 a.m.m.,8:06 a.m.m.
278,weather,AA-1279-DFW-PHX,1:00 p.m.m.,2:04 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
279,weather,CO-1614-LAX-IAH,12:30 a.m.m.,12:41 a.m.m.,5:35 a.m.m.,5:26 a.m.m.
280,weather,AA-616-DFW-DTW,9:05 a.m.m.,10:11 a.m.m.,12:35 p.m.m.,1:27 p.m.m.
281,weather,AA-4344-ORD-DTW,11:45 a.m.m.,12:14 p.m.m.,2:00 p.m.m.,2:10 p.m.m.
282,weather,UA-2945-PHL-CLT,12:00 p.m.m.,12:08 p.m.m.,1:45 p.m.m.,1:15 p.m.m.
283,weather,AA-2525-DFW-MIA,7:25 a.m.m.,7:39 a.m.m.,11:10 a.m.m.,11:06 a.m.m.
284,weather,AA-271-MIA-LAX,11:35 a.m.m.,11:52 a.m.m.,2:25 p.m.m.,2:27 p.m.m.
285,weather,AA-2050-ORD-MIA,10:40 a.m.m.,11:06 a.m.m.,2:45 p.m.m.,2:46 p.m.m.
286,weather,AA-1434-DFW-MCO,7:15 a.m.m.,7:22 a.m.m.,10:35 a.m.m.,10:29 a.m.m.
287,weather,CO-1561-PHX-IAH,8:05 a.m.m.,8:00 a.m.m.,11:35 a.m.m.,11:32 a.m.m.
288,weather,AA-4307-ORD-DTW,6:45 p.m.m.,6:56 p.m.m.,9:10 p.m.m.,8:53 p.m.m.
289,weather,AA-3-JFK-LAX,12:00 p.m.m.,12:12 p.m.m.,3:15 p.m.m.,3:16 p.m.m.
290,weather,CO-1694-LAX-IAH,7:15 p.m.m.,7:15 p.m.m.,12:21 a.m.m.,12:21 a.m.m.
291,weather,UA-843-LAX-ORD,1:55 p.m.m.,2:38 p.m.m.,7:53 p.m.m.,7:58 p.m.m.
292,weather,CO-1193-EWR-MCO,9:15 a.m.m.,9:14 a.m.m.,12:18 p.m.m.,12:09 p.m.m.
293,weather,AA-3842-MSP-ORD,6:00 a.m.m.,6:56 a.m.m.,7:30 a.m.m.,7:51 a.m.m.
294,weather,AA-643-MIA-ORD,7:10 a.m.m.,7:31 a.m.m.,9:35 a.m.m.,9:26 a.m.m.
295,weather,UA-2906-PHL-MCO,3:50 p.m.m.,4:28 p.m.m.,6:23 p.m.m.,6:38 p.m.m.
296,weather,UA-938-DEN-ORD,4:16 p.m.m.,4:37 p.m.m.,7:35 p.m.m.,7:36 p.m.m.
297,weather,AA-1221-MCO-ORD,8:00 p.m.m.,8:23 p.m.m.,9:45 p.m.m.,9:53 p.m.m.
298,weather,CO-16-LAX-EWR,10:25 a.m.m.,10:20 a.m.m.,6:44 p.m.m.,6:34 p.m.m.
299,weather,UA-2515-DFW-CLT,7:05 a.m.m.,7:31 a.m.m.,10:31 a.m.m.,10:45 a.m.m.
300,weather,AA-400-DFW-JFK,10:40 a.m.m.,11:02 a.m.m.,2:59 p.m.m.,3:04 p.m.m.
301,weather,UA-664-ORD-PHL,1:33 p.m.m.,1:48 p.m.m.,4:31 p.m.m.,4:23 p.m.m.
302,weather,AA-1522-SFO-ORD,11:55 p.m.m.,12:11 a.m.m.,5:50 a.m.m.,5:42 a.m.m.
303,weather,UA-233-LAX-JFK,4:25 p.m.m.,4:28 p.m.m.,12:29 a.m.m.,12:01 a.m.m.
304,weather,AA-3823-LAX-DEN,9:00 p.m.m.,9:06 p.m.m.,12:15 a.m.m.,11:49 p.m.m.
305,weather,AA-2312-DFW-DTW,8:25 p.m.m.,8:29 p.m.m.,11:50 p.m.m.,11:35 p.m.m.
306,weather,AA-1165-JFK-MIA,6:59 a.m.m.,7:23 a.m.m.,10:34 a.m.m.,10:04 a.m.m.
307,weather,AA-431-MIA-SFO,8:35 a.m.m.,8:52 a.m.m.,11:50 a.m.m.,11:44 a.m.m.
308,weather,UA-257-JFK-SFO,2:30 p.m.m.,2:43 p.m.m.,6:15 p.m.m.,5:42 p.m.m.
309,weather,UA-3373-IAD-PHL,8:29 a.m.m.,8:37 a.m.m.,9:24 a.m.m.,9:13 a.m.m.
310,weather,AA-649-ORD-SNA,1:30 p.m.m.,1:41 p.m.m.,3:50 p.m.m.,3:29 p.m.m.
311,weather,CO-1250-MIA-IAH,2:53 p.m.m.,3:01 p.m.m.,4:48 p.m.m.,4:59 p.m.m.
312,weather,UA-6273-YYC-SFO,7:35 a.m.m.,7:41 a.m.m.,9:43 a.m.m.,8:45 a.m.m.
313,weather,UA-858-PVG-SFO,1:45 p.m.m.,1:32 p.m.m.,8:27 a.m.m.,8:02 a.m.m.
314,weather,UA-2704-DTW-PHX,11:15 a.m.m.,11:47 a.m.m.,1:40 p.m.m.,2:02 p.m.m.
315,weather,AA-3063-SLC-LAX,8:20 p.m.m.,8:40 p.m.m.,9:20 p.m.m.,9:11 p.m.m.
316,weather,UA-2708-EWR-CLT,2:55 p.m.m.,3:04 p.m.m.,4:53 p.m.m.,4:24 p.m.m.
317,weather,UA-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
318,weather,AA-3804-PHL-ORD,2:35 p.m.m.,2:44 p.m.m.,4:05 p.m.m.,3:36 p.m.m.
319,weather,AA-1917-JFK-MCO,2:55 p.m.m.,3:27 p.m.m.,5:55 p.m.m.,5:43 p.m.m.
320,weather,AA-2268-PHX-ORD,7:15 a.m.m.,7:23 a.m.m.,11:35 a.m.m.,11:04 a.m.m.
321,weather,UA-2314-ATL-PHL,2:55 p.m.m.,3:04 p.m.m.,5:00 p.m.m.,4:47 p.m.m.
322,weather,AA-4277-CVG-JFK,12:10 p.m.m.,12:11 p.m.m.,2:15 p.m.m.,1:43 p.m.m.
323,weather,AA-2957-DFW-CVG,7:55 a.m.m.,8:04 a.m.m.,11:05 a.m.m.,11:01 a.m.m.
324,weather,UA-37-EDI-EWR,9:05 a.m.m.,9:05 a.m.m.,11:53 a.m.m.,12:09 p.m.m.
325,weather,AA-789-ORD-DEN,1:05 p.m.m.,1:19 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
326,weather,UA-854-SFO-IAH,7:53 a.m.m.,8:07 a.m.m.,1:39 p.m.m.,1:30 p.m.m.
327,weather,AA-415-BOS-ORD,8:35 a.m.m.,8:56 a.m.m.,10:40 a.m.m.,10:16 a.m.m.
328,weather,AA-85-JFK-SFO,3:05 p.m.m.,3:38 p.m.m.,6:30 p.m.m.,6:43 p.m.m.
329,weather,AA-3786-IAH-ORD,4:00 p.m.m.,4:12 p.m.m.,6:40 p.m.m.,6:15 p.m.m.
330,weather,CO-50-CLE-EWR,2:55 p.m.m.,3:31 p.m.m.,4:49 p.m.m.,5:26 p.m.m.
331,weather,UA-3099-PHX-PHL,11:55 a.m.m.,11:55 a.m.m.,6:17 p.m.m.,5:38 p.m.m.
332,weather,AA-4198-ORD-CLE,10:40 a.m.m.,10:55 a.m.m.,12:55 p.m.m.,12:50 p.m.m.
333,weather,AA-404-MIA-MCO,6:45 a.m.m.,6:58 a.m.m.,7:45 a.m.m.,7:40 a.m.m.
334,weather,CO-45-EWR-MIA,4:00 p.m.m.,3:58 p.m.m.,7:05 p.m.m.,6:36 p.m.m.
335,weather,AA-3809-PHX-LAX,6:00 a.m.m.,6:10 a.m.m.,6:40 a.m.m.,6:19 a.m.m.
336,weather,AA-59-JFK-SFO,7:10 a.m.m.,7:40 a.m.m.,10:45 a.m.m.,11:12 a.m.m.
337,weather,AA-222-LAX-BOS,7:10 a.m.m.,7:32 a.m.m.,3:30 p.m.m.,3:14 p.m.m.
338,airtravelcenter,AA-3859-IAH-ORD,7:10 a.m.m.,7:16 a.m.m.,9:40 a.m.m.,9:22 a.m.m.
339,airtravelcenter,CO-1586-IAH-MCO,7:00 p.m.m.,7:42 p.m.m.,10:15 p.m.m.,10:29 p.m.m.
340,airtravelcenter,AA-518-MIA-JFK,6:40 a.m.m.,6:54 a.m.m.,9:25 a.m.m.,9:28 a.m.m.
341,airtravelcenter,UA-397-JFK-SFO,8:00 a.m.m.,8:29 a.m.m.,11:55 a.m.m.,11:58 a.m.m.
342,airtravelcenter,UA-3925-IAD-ORF,8:41 a.m.m.,8:42 a.m.m.,9:54 a.m.m.,9:43 a.m.m.
343,airtravelcenter,AA-1733-ORD-PHX,7:45 p.m.m.,7:59 p.m.m.,10:30 p.m.m.,10:30 p.m.m.
344,airtravelcenter,UA-2830-MCO-CLT,3:27 p.m.m.,3:50 p.m.m.,5:05 p.m.m.,5:17 p.m.m.
345,airtravelcenter,CO-58-DEN-IAH,11:25 a.m.m.,11:32 a.m.m.,2:50 p.m.m.,3:31 p.m.m.
346,airtravelcenter,AA-1544-SAN-ORD,11:25 a.m.m.,11:41 a.m.m.,5:25 p.m.m.,4:56 p.m.m.
347,airtravelcenter,UA-5487-SFO-MRY,10:39 a.m.m.,10:53 a.m.m.,11:19 a.m.m.,11:21 a.m.m.
348,airtravelcenter,AA-204-LAX-MCO,11:25 p.m.m.,11:29 p.m.m.,6:55 a.m.m.,12/2/11 6:35 a.m.m.
349,airtravelcenter,UA-414-LAX-SFO,6:00 a.m.m.,6:10 a.m.m.,7:23 a.m.m.,7:17 a.m.m.
350,airtravelcenter,CO-1614-LAX-IAH,12:30 a.m.m.,12:41 a.m.m.,5:35 a.m.m.,5:26 a.m.m.
351,airtravelcenter,UA-2726-FLL-PHL,4:00 p.m.m.,4:10 p.m.m.,6:46 p.m.m.,6:25 p.m.m.
352,airtravelcenter,CO-52-IAH-LAX,7:35 a.m.m.,7:56 a.m.m.,9:21 a.m.m.,9:09 a.m.m.
353,airtravelcenter,CO-1090-BOS-IAH,9:45 a.m.m.,10:19 a.m.m.,1:16 p.m.m.,1:19 p.m.m.
354,airtravelcenter,AA-616-DFW-DTW,9:05 a.m.m.,10:11 a.m.m.,12:35 p.m.m.,1:27 p.m.m.
355,airtravelcenter,UA-3515-IAD-MSP,8:15 a.m.m.,8:26 a.m.m.,10:06 a.m.m.,9:56 a.m.m.
356,airtravelcenter,AA-3468-CVG-MIA,7:00 a.m.m.,7:25 a.m.m.,9:55 a.m.m.,9:45 a.m.m.
357,airtravelcenter,AA-484-DFW-MIA,4:15 p.m.m.,4:29 p.m.m.,7:55 p.m.m.,7:39 p.m.m.
358,airtravelcenter,AA-1886-BOS-MIA,10:45 a.m.m.,10:55 a.m.m.,2:20 p.m.m.,1:40 p.m.m.
359,airtravelcenter,CO-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
360,airtravelcenter,CO-1561-PHX-IAH,8:05 a.m.m.,8:00 a.m.m.,11:35 a.m.m.,11:32 a.m.m.
361,airtravelcenter,UA-2314-ATL-PHL,2:55 p.m.m.,3:04 p.m.m.,5:00 p.m.m.,4:47 p.m.m.
362,airtravelcenter,AA-446-DFW-PHL,11:50 a.m.m.,12:13 p.m.m.,3:50 p.m.m.,4:09 p.m.m.
363,airtravelcenter,CO-1023-IAH-DEN,11:40 a.m.m.,12:06 p.m.m.,1:17 p.m.m.,1:14 p.m.m.
364,airtravelcenter,AA-466-IAH-MIA,6:00 a.m.m.,6:09 a.m.m.,9:20 a.m.m.,9:05 a.m.m.
365,airtravelcenter,UA-3050-PHX-CLT,11:05 a.m.m.,11:45 a.m.m.,4:57 p.m.m.,5:05 p.m.m.
366,airtravelcenter,CO-89-IAH-EWR,6:00 a.m.m.,6:02 a.m.m.,10:20 a.m.m.,10:27 a.m.m.
367,airtravelcenter,CO-1088-CLE-IAH,8:40 a.m.m.,8:40 a.m.m.,10:54 a.m.m.,10:56 a.m.m.
368,airtravelcenter,AA-1664-MIA-ATL,10:15 a.m.m.,10:19 a.m.m.,12:10 p.m.m.,11:50 a.m.m.
369,airtravelcenter,AA-1279-DFW-PHX,1:00 p.m.m.,2:04 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
370,airtravelcenter,UA-854-SFO-IAH,7:53 a.m.m.,8:07 a.m.m.,1:39 p.m.m.,1:30 p.m.m.
371,airtravelcenter,UA-382-IAD-LAX,12:30 p.m.m.,12:56 p.m.m.,3:19 p.m.m.,3:21 p.m.m.
372,airtravelcenter,AA-4344-ORD-DTW,11:45 a.m.m.,12:14 p.m.m.,2:00 p.m.m.,2:10 p.m.m.
373,airtravelcenter,UA-257-JFK-SFO,2:30 p.m.m.,2:43 p.m.m.,6:15 p.m.m.,5:42 p.m.m.
374,airtravelcenter,UA-2945-PHL-CLT,12:00 p.m.m.,12:08 p.m.m.,1:45 p.m.m.,1:15 p.m.m.
375,airtravelcenter,CO-63-EWR-IAH,5:25 p.m.m.,5:38 p.m.m.,8:22 p.m.m.,8:03 p.m.m.
376,airtravelcenter,CO-47-IAH-LAX,7:10 p.m.m.,8:25 p.m.m.,8:56 p.m.m.,9:38 p.m.m.
377,airtravelcenter,AA-2050-ORD-MIA,10:40 a.m.m.,11:06 a.m.m.,2:45 p.m.m.,2:46 p.m.m.
378,airtravelcenter,UA-248-PHX-ORD,12:57 p.m.m.,1:43 p.m.m.,5:15 p.m.m.,5:34 p.m.m.
379,airtravelcenter,AA-4330-CVG-ORD,3:35 p.m.m.,3:36 p.m.m.,4:00 p.m.m.,3:33 p.m.m.
380,airtravelcenter,AA-1434-DFW-MCO,7:15 a.m.m.,7:22 a.m.m.,10:35 a.m.m.,10:29 a.m.m.
381,airtravelcenter,AA-1640-MIA-MCO,6:30 p.m.m.,6:47 p.m.m.,7:25 p.m.m.,7:25 p.m.m.
382,airtravelcenter,AA-4307-ORD-DTW,6:45 p.m.m.,6:56 p.m.m.,9:10 p.m.m.,8:53 p.m.m.
383,airtravelcenter,AA-3-JFK-LAX,12:00 p.m.m.,12:12 p.m.m.,3:15 p.m.m.,3:16 p.m.m.
384,airtravelcenter,CO-1694-LAX-IAH,7:15 p.m.m.,7:15 p.m.m.,12:21 a.m.m.,12:21 a.m.m.
385,airtravelcenter,UA-843-LAX-ORD,1:55 p.m.m.,2:38 p.m.m.,7:53 p.m.m.,7:58 p.m.m.
386,airtravelcenter,CO-1193-EWR-MCO,9:15 a.m.m.,9:14 a.m.m.,12:18 p.m.m.,12:09 p.m.m.
387,airtravelcenter,AA-3842-MSP-ORD,6:00 a.m.m.,6:56 a.m.m.,7:30 a.m.m.,7:51 a.m.m.
388,airtravelcenter,AA-643-MIA-ORD,7:10 a.m.m.,7:31 a.m.m.,9:35 a.m.m.,9:26 a.m.m.
389,airtravelcenter,AA-1007-MIA-PHX,4:55 p.m.m.,5:09 p.m.m.,8:05 p.m.m.,7:55 p.m.m.
390,airtravelcenter,AA-2525-DFW-MIA,7:25 a.m.m.,7:39 a.m.m.,11:10 a.m.m.,11:06 a.m.m.
391,airtravelcenter,UA-2906-PHL-MCO,3:50 p.m.m.,4:28 p.m.m.,6:23 p.m.m.,6:38 p.m.m.
392,airtravelcenter,UA-938-DEN-ORD,4:16 p.m.m.,4:37 p.m.m.,7:35 p.m.m.,7:36 p.m.m.
393,airtravelcenter,AA-1221-MCO-ORD,8:00 p.m.m.,8:23 p.m.m.,9:45 p.m.m.,9:53 p.m.m.
394,airtravelcenter,CO-16-LAX-EWR,10:25 a.m.m.,10:20 a.m.m.,6:44 p.m.m.,6:34 p.m.m.
395,airtravelcenter,UA-2515-DFW-CLT,7:05 a.m.m.,7:31 a.m.m.,10:31 a.m.m.,10:45 a.m.m.
396,airtravelcenter,AA-400-DFW-JFK,10:40 a.m.m.,11:02 a.m.m.,2:59 p.m.m.,3:04 p.m.m.
397,airtravelcenter,UA-664-ORD-PHL,1:33 p.m.m.,1:48 p.m.m.,4:31 p.m.m.,4:23 p.m.m.
398,airtravelcenter,AA-3756-ORD-SLC,12:15 p.m.m.,12:42 p.m.m.,2:45 p.m.m.,2:50 p.m.m.
399,airtravelcenter,UA-37-EWR-MCO,1:29 p.m.m.,2:01 p.m.m.,4:17 p.m.m.,4:17 p.m.m.
400,airtravelcenter,AA-1522-SFO-ORD,11:55 p.m.m.,12:11 a.m.m.,5:50 a.m.m.,5:42 a.m.m.
401,airtravelcenter,UA-233-LAX-JFK,4:25 p.m.m.,4:28 p.m.m.,12:29 a.m.m.,12:01 a.m.m.
402,airtravelcenter,AA-3823-LAX-DEN,9:00 p.m.m.,9:06 p.m.m.,12:15 a.m.m.,11:49 p.m.m.
403,airtravelcenter,AA-2312-DFW-DTW,8:25 p.m.m.,8:29 p.m.m.,11:50 p.m.m.,11:35 p.m.m.
404,airtravelcenter,AA-1165-JFK-MIA,6:59 a.m.m.,7:23 a.m.m.,10:34 a.m.m.,10:04 a.m.m.
405,airtravelcenter,AA-431-MIA-SFO,8:35 a.m.m.,8:52 a.m.m.,11:50 a.m.m.,11:44 a.m.m.
406,airtravelcenter,UA-3373-IAD-PHL,8:29 a.m.m.,8:37 a.m.m.,9:24 a.m.m.,9:13 a.m.m.
407,airtravelcenter,AA-649-ORD-SNA,1:30 p.m.m.,1:41 p.m.m.,3:50 p.m.m.,3:29 p.m.m.
408,airtravelcenter,CO-1250-MIA-IAH,2:53 p.m.m.,3:01 p.m.m.,4:48 p.m.m.,4:59 p.m.m.
409,airtravelcenter,UA-6273-YYC-SFO,7:35 a.m.m.,7:41 a.m.m.,9:43 a.m.m.,8:45 a.m.m.
410,airtravelcenter,UA-828-SFO-ORD,11:08 p.m.m.,11:35 p.m.m.,5:11 a.m.m.,5:21 a.m.m.
411,airtravelcenter,CO-4888-IAH-DAL,5:30 p.m.m.,5:38 p.m.m.,6:40 p.m.m.,6:19 p.m.m.
412,airtravelcenter,UA-858-PVG-SFO,1:45 p.m.m.,1:32 p.m.m.,8:27 a.m.m.,8:02 a.m.m.
413,airtravelcenter,UA-2704-DTW-PHX,11:15 a.m.m.,11:47 a.m.m.,1:40 p.m.m.,2:02 p.m.m.
414,airtravelcenter,AA-3063-SLC-LAX,8:20 p.m.m.,8:40 p.m.m.,9:20 p.m.m.,9:11 p.m.m.
415,airtravelcenter,UA-2708-EWR-CLT,2:55 p.m.m.,3:04 p.m.m.,4:53 p.m.m.,4:24 p.m.m.
416,airtravelcenter,UA-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
417,airtravelcenter,UA-1500-IAH-GUA,8:55 a.m.m.,9:43 a.m.m.,11:45 a.m.m.,12:12 p.m.m.
418,airtravelcenter,AA-3804-PHL-ORD,2:35 p.m.m.,2:44 p.m.m.,4:05 p.m.m.,3:36 p.m.m.
419,airtravelcenter,AA-1917-JFK-MCO,2:55 p.m.m.,3:27 p.m.m.,5:55 p.m.m.,5:43 p.m.m.
420,airtravelcenter,AA-2268-PHX-ORD,7:15 a.m.m.,7:23 a.m.m.,11:35 a.m.m.,11:04 a.m.m.
421,airtravelcenter,AA-4277-CVG-JFK,12:10 p.m.m.,12:11 p.m.m.,2:15 p.m.m.,1:43 p.m.m.
422,airtravelcenter,AA-2957-DFW-CVG,7:55 a.m.m.,8:04 a.m.m.,11:05 a.m.m.,11:01 a.m.m.
423,airtravelcenter,UA-37-EDI-EWR,9:05 a.m.m.,9:05 a.m.m.,11:53 a.m.m.,12:09 p.m.m.
424,airtravelcenter,AA-789-ORD-DEN,1:05 p.m.m.,1:19 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
425,airtravelcenter,AA-415-BOS-ORD,8:35 a.m.m.,8:56 a.m.m.,10:40 a.m.m.,10:16 a.m.m.
426,airtravelcenter,AA-85-JFK-SFO,3:05 p.m.m.,3:38 p.m.m.,6:30 p.m.m.,6:43 p.m.m.
427,airtravelcenter,AA-3979-CVG-ORD,7:30 a.m.m.,8:04 a.m.m.,8:00 a.m.m.,8:06 a.m.m.
428,airtravelcenter,AA-3786-IAH-ORD,4:00 p.m.m.,4:12 p.m.m.,6:40 p.m.m.,6:15 p.m.m.
429,airtravelcenter,AA-271-MIA-LAX,11:35 a.m.m.,11:52 a.m.m.,2:25 p.m.m.,2:27 p.m.m.
430,airtravelcenter,CO-50-CLE-EWR,2:55 p.m.m.,3:31 p.m.m.,4:49 p.m.m.,5:26 p.m.m.
431,airtravelcenter,UA-3099-PHX-PHL,11:55 a.m.m.,11:55 a.m.m.,6:17 p.m.m.,5:38 p.m.m.
432,airtravelcenter,AA-4198-ORD-CLE,10:40 a.m.m.,10:55 a.m.m.,12:55 p.m.m.,12:50 p.m.m.
433,airtravelcenter,AA-404-MIA-MCO,6:45 a.m.m.,6:58 a.m.m.,7:45 a.m.m.,7:40 a.m.m.
