row_index,column,original_value,injected_value,error_type,error_family,noise_level
91623,country,CHN, ,missing_whitespace,missing_values,low
41611,country,PRT,N/A,missing_N/A_string,missing_values,low
87402,country,BEL,,missing_empty_string,missing_values,low
20380,country,PRT,,missing_nan,missing_values,low
97288,country,DEU,NA,missing_NA_string,missing_values,low
82387,country,PRT,,missing_nan,missing_values,low
19717,country,PRT, ,missing_whitespace,missing_values,low
88484,country,CHE,,missing_empty_string,missing_values,low
84657,country,FRA,NA,missing_NA_string,missing_values,low
102712,country,ITA,,missing_nan,missing_values,low
21995,country,GBR,,missing_nan,missing_values,low
61593,country,CHE,,missing_empty_string,missing_values,low
38169,country,TWN,,missing_nan,missing_values,low
33895,country,BEL,unknown,missing_unknown_string,missing_values,low
45977,country,BEL, ,missing_whitespace,missing_values,low
22998,country,PRT, ,missing_whitespace,missing_values,low
32891,country,GBR,,missing_empty_string,missing_values,low
17967,country,PRT,unknown,missing_unknown_string,missing_values,low
93366,country,BEL,N/A,missing_N/A_string,missing_values,low
111240,country,PRT,,missing_nan,missing_values,low
11605,country,PRT,,missing_nan,missing_values,low
12883,country,PRT,N/A,missing_N/A_string,missing_values,low
65536,country,PRT,NA,missing_NA_string,missing_values,low
31717,country,PRT,,missing_nan,missing_values,low
85227,country,GBR, ,missing_whitespace,missing_values,low
116938,country,ROU,unknown,missing_unknown_string,missing_values,low
26136,country,ESP,N/A,missing_N/A_string,missing_values,low
86954,country,ITA, ,missing_whitespace,missing_values,low
13195,country,GBR, ,missing_whitespace,missing_values,low
72940,country,ESP, ,missing_whitespace,missing_values,low
118760,country,IRL,,missing_empty_string,missing_values,low
23108,country,IRL, ,missing_whitespace,missing_values,low
45015,country,DEU,N/A,missing_N/A_string,missing_values,low
15262,country,PRT,unknown,missing_unknown_string,missing_values,low
40691,country,RUS, ,missing_whitespace,missing_values,low
86720,country,BEL,,missing_nan,missing_values,low
69586,country,PRT,NA,missing_NA_string,missing_values,low
25077,country,IRL,,missing_nan,missing_values,low
61961,country,NLD,,missing_empty_string,missing_values,low
53498,country,FRA,NA,missing_NA_string,missing_values,low
57007,country,FRA, ,missing_whitespace,missing_values,low
85720,country,GBR, ,missing_whitespace,missing_values,low
117584,country,DNK,NA,missing_NA_string,missing_values,low
58860,country,FIN,,missing_empty_string,missing_values,low
42982,country,PRT,N/A,missing_N/A_string,missing_values,low
94515,country,CN, ,missing_whitespace,missing_values,low
73215,country,ITA, ,missing_whitespace,missing_values,low
49472,country,PRT,,missing_empty_string,missing_values,low
69722,country,FRA,,missing_empty_string,missing_values,low
43168,country,ESP,unknown,missing_unknown_string,missing_values,low
82041,country,PRT,,missing_empty_string,missing_values,low
111799,country,USA,,missing_empty_string,missing_values,low
108233,country,PRT,,missing_nan,missing_values,low
78196,country,FRA,NA,missing_NA_string,missing_values,low
90555,country,DEU,NA,missing_NA_string,missing_values,low
77112,country,SWE,N/A,missing_N/A_string,missing_values,low
50627,country,PRT,,missing_empty_string,missing_values,low
40466,country,PRT,unknown,missing_unknown_string,missing_values,low
119119,country,PRT,unknown,missing_unknown_string,missing_values,low
73452,country,PRT,NA,missing_NA_string,missing_values,low
89684,country,FRA,,missing_empty_string,missing_values,low
99662,country,FRA,N/A,missing_N/A_string,missing_values,low
22475,country,ESP,unknown,missing_unknown_string,missing_values,low
74255,country,PRT,NA,missing_NA_string,missing_values,low
53084,country,PRT,,missing_empty_string,missing_values,low
49839,country,ISL,N/A,missing_N/A_string,missing_values,low
105156,country,GBR,NA,missing_NA_string,missing_values,low
90998,country,MLT,NA,missing_NA_string,missing_values,low
87024,country,DEU,NA,missing_NA_string,missing_values,low
75451,country,PRT,,missing_empty_string,missing_values,low
83771,country,USA,unknown,missing_unknown_string,missing_values,low
95711,country,ESP,NA,missing_NA_string,missing_values,low
93253,country,ROU,NA,missing_NA_string,missing_values,low
7023,country,PRT,N/A,missing_N/A_string,missing_values,low
83488,country,FRA,NA,missing_NA_string,missing_values,low
55360,country,PRT,,missing_nan,missing_values,low
32926,country,FRA, ,missing_whitespace,missing_values,low
104393,country,GBR,,missing_nan,missing_values,low
57552,country,BRA,N/A,missing_N/A_string,missing_values,low
54599,country,PRT,,missing_empty_string,missing_values,low
2016,country,GBR,,missing_empty_string,missing_values,low
114250,country,DEU,,missing_nan,missing_values,low
69604,country,PRT, ,missing_whitespace,missing_values,low
5917,country,PRT,NA,missing_NA_string,missing_values,low
71152,country,PRT,NA,missing_NA_string,missing_values,low
74231,country,PRT,unknown,missing_unknown_string,missing_values,low
83786,country,PRT,,missing_nan,missing_values,low
117075,country,BEL,N/A,missing_N/A_string,missing_values,low
28005,country,GBR,NA,missing_NA_string,missing_values,low
69034,country,BRA,N/A,missing_N/A_string,missing_values,low
85449,country,POL,,missing_nan,missing_values,low
7780,country,ESP, ,missing_whitespace,missing_values,low
113319,country,AUS,,missing_empty_string,missing_values,low
49105,country,PRT,unknown,missing_unknown_string,missing_values,low
107316,country,BEL,unknown,missing_unknown_string,missing_values,low
55647,country,PRT,NA,missing_NA_string,missing_values,low
59682,country,RUS,,missing_nan,missing_values,low
56619,country,PRT,,missing_empty_string,missing_values,low
11526,country,IRL,unknown,missing_unknown_string,missing_values,low
115831,country,FRA, ,missing_whitespace,missing_values,low
32242,country,PRT, ,missing_whitespace,missing_values,low
50844,country,PRT,,missing_empty_string,missing_values,low
109072,country,FRA,N/A,missing_N/A_string,missing_values,low
59173,country,FRA,,missing_nan,missing_values,low
3665,country,PRT,unknown,missing_unknown_string,missing_values,low
60496,country,ESP,NA,missing_NA_string,missing_values,low
61839,country,PRT,unknown,missing_unknown_string,missing_values,low
57947,country,PRT,unknown,missing_unknown_string,missing_values,low
68567,country,PRT, ,missing_whitespace,missing_values,low
12495,country,PRT,NA,missing_NA_string,missing_values,low
95737,country,DEU,NA,missing_NA_string,missing_values,low
21880,country,ESP,N/A,missing_N/A_string,missing_values,low
88852,country,FRA,,missing_nan,missing_values,low
109074,country,FRA,,missing_nan,missing_values,low
83275,country,FIN,N/A,missing_N/A_string,missing_values,low
19665,country,SWE,unknown,missing_unknown_string,missing_values,low
105116,country,CHN,N/A,missing_N/A_string,missing_values,low
84068,country,AUT,unknown,missing_unknown_string,missing_values,low
89393,country,PRT,,missing_empty_string,missing_values,low
26626,country,PRT,NA,missing_NA_string,missing_values,low
116845,country,DEU,N/A,missing_N/A_string,missing_values,low
50630,country,PRT,NA,missing_NA_string,missing_values,low
18877,country,PRT,,missing_nan,missing_values,low
78359,country,PRT,,missing_nan,missing_values,low
20287,country,ESP, ,missing_whitespace,missing_values,low
76071,country,PRT,N/A,missing_N/A_string,missing_values,low
21615,country,PRT,,missing_empty_string,missing_values,low
37353,country,GBR,,missing_empty_string,missing_values,low
71794,country,PRT,,missing_nan,missing_values,low
21290,country,ESP, ,missing_whitespace,missing_values,low
49267,country,BRA,,missing_nan,missing_values,low
62947,country,PRT,unknown,missing_unknown_string,missing_values,low
14401,country,PRT,,missing_empty_string,missing_values,low
89771,country,URY,NA,missing_NA_string,missing_values,low
37920,country,ESP,,missing_empty_string,missing_values,low
44062,country,PRT,unknown,missing_unknown_string,missing_values,low
98929,country,PRT,,missing_nan,missing_values,low
110147,country,FRA,NA,missing_NA_string,missing_values,low
72321,country,PRT,,missing_empty_string,missing_values,low
50997,country,PRT,,missing_empty_string,missing_values,low
47424,country,BRA,,missing_empty_string,missing_values,low
26315,country,PRT, ,missing_whitespace,missing_values,low
118778,country,DEU,NA,missing_NA_string,missing_values,low
10550,country,PRT,NA,missing_NA_string,missing_values,low
13066,country,PRT,NA,missing_NA_string,missing_values,low
40523,country,PRT, ,missing_whitespace,missing_values,low
116571,country,DEU,NA,missing_NA_string,missing_values,low
110524,country,PRT,NA,missing_NA_string,missing_values,low
72787,country,ESP,,missing_empty_string,missing_values,low
100658,country,FRA,,missing_empty_string,missing_values,low
75936,country,PRT,,missing_nan,missing_values,low
71964,country,ESP,N/A,missing_N/A_string,missing_values,low
100531,country,DEU,,missing_nan,missing_values,low
93259,country,DEU,,missing_empty_string,missing_values,low
59113,country,PRT,,missing_empty_string,missing_values,low
23515,country,USA,,missing_empty_string,missing_values,low
92772,country,PRT,unknown,missing_unknown_string,missing_values,low
72923,country,PRT,N/A,missing_N/A_string,missing_values,low
76896,country,ESP, ,missing_whitespace,missing_values,low
62583,country,AGO,NA,missing_NA_string,missing_values,low
30384,country,GBR, ,missing_whitespace,missing_values,low
106297,country,ESP,,missing_nan,missing_values,low
42445,country,PRT,N/A,missing_N/A_string,missing_values,low
66237,country,CHN,unknown,missing_unknown_string,missing_values,low
17311,country,FRA,N/A,missing_N/A_string,missing_values,low
22732,country,NLD, ,missing_whitespace,missing_values,low
17289,country,CN,,missing_empty_string,missing_values,low
7377,country,ESP,,missing_nan,missing_values,low
108688,country,FRA,unknown,missing_unknown_string,missing_values,low
17895,country,GBR,,missing_nan,missing_values,low
41399,country,ITA,unknown,missing_unknown_string,missing_values,low
5722,country,GBR,unknown,missing_unknown_string,missing_values,low
65594,country,PRT, ,missing_whitespace,missing_values,low
27538,country,ESP,NA,missing_NA_string,missing_values,low
4735,country,PRT, ,missing_whitespace,missing_values,low
113853,country,PRT,,missing_empty_string,missing_values,low
101496,country,FRA,NA,missing_NA_string,missing_values,low
109076,country,BEL,,missing_nan,missing_values,low
77396,country,PRT,unknown,missing_unknown_string,missing_values,low
60093,country,PRT,unknown,missing_unknown_string,missing_values,low
44688,country,PRT,unknown,missing_unknown_string,missing_values,low
25482,country,PRT,unknown,missing_unknown_string,missing_values,low
95342,country,FRA,,missing_empty_string,missing_values,low
113691,country,CHE,,missing_nan,missing_values,low
32934,country,PRT, ,missing_whitespace,missing_values,low
23982,country,PRT,NA,missing_NA_string,missing_values,low
100250,country,PRT,,missing_nan,missing_values,low
18355,country,PRT, ,missing_whitespace,missing_values,low
36730,country,USA, ,missing_whitespace,missing_values,low
4098,country,PRT,NA,missing_NA_string,missing_values,low
10109,country,PRT,unknown,missing_unknown_string,missing_values,low
71340,country,NLD,,missing_nan,missing_values,low
97319,country,DEU,,missing_nan,missing_values,low
108451,country,FRA,,missing_empty_string,missing_values,low
22563,country,PRT,N/A,missing_N/A_string,missing_values,low
51981,country,GBR,,missing_nan,missing_values,low
84425,country,BGR,,missing_nan,missing_values,low
90880,country,PRT,unknown,missing_unknown_string,missing_values,low
66215,country,PRT,unknown,missing_unknown_string,missing_values,low
9024,country,DZA,unknown,missing_unknown_string,missing_values,low
84354,country,POL,unknown,missing_unknown_string,missing_values,low
10459,country,PRT,unknown,missing_unknown_string,missing_values,low
13294,country,ESP,N/A,missing_N/A_string,missing_values,low
45625,country,PRT,N/A,missing_N/A_string,missing_values,low
22711,country,BEL, ,missing_whitespace,missing_values,low
42141,country,PRT,NA,missing_NA_string,missing_values,low
32622,country,BEL,,missing_nan,missing_values,low
45025,country,PRT,unknown,missing_unknown_string,missing_values,low
100524,country,FRA,,missing_empty_string,missing_values,low
53191,country,PRT, ,missing_whitespace,missing_values,low
53221,country,PRT,NA,missing_NA_string,missing_values,low
56285,country,AUS, ,missing_whitespace,missing_values,low
89068,country,PRT,,missing_nan,missing_values,low
82148,country,PRT,N/A,missing_N/A_string,missing_values,low
51042,country,PRT,NA,missing_NA_string,missing_values,low
113264,country,FRA,NA,missing_NA_string,missing_values,low
25121,country,IRL,,missing_empty_string,missing_values,low
104772,country,ARG, ,missing_whitespace,missing_values,low
112518,country,USA,NA,missing_NA_string,missing_values,low
63347,country,DNK, ,missing_whitespace,missing_values,low
45230,country,PRT,NA,missing_NA_string,missing_values,low
63602,country,GBR,,missing_nan,missing_values,low
34990,country,FRA, ,missing_whitespace,missing_values,low
92756,country,DEU,,missing_empty_string,missing_values,low
107573,country,NLD,,missing_empty_string,missing_values,low
14795,country,PRT, ,missing_whitespace,missing_values,low
73010,country,PRT, ,missing_whitespace,missing_values,low
109963,country,DEU, ,missing_whitespace,missing_values,low
42191,country,ITA,NA,missing_NA_string,missing_values,low
98165,country,BRA,unknown,missing_unknown_string,missing_values,low
72167,country,CHE,,missing_empty_string,missing_values,low
113757,country,AUT,unknown,missing_unknown_string,missing_values,low
14798,country,PRT,N/A,missing_N/A_string,missing_values,low
96754,country,GBR,,missing_nan,missing_values,low
63039,country,PRT,NA,missing_NA_string,missing_values,low
82514,country,RUS,NA,missing_NA_string,missing_values,low
14862,country,PRT,,missing_empty_string,missing_values,low
101104,country,ITA,NA,missing_NA_string,missing_values,low
